repo_id,n_modules,total_edges,cf_edges,has_cf,sec_reached,stars,forks,size_kb
595986180,3,5,0,0,0,0,0,14
596000049,1,0,0,0,0,0,0,12
596000154,2,4,1,1,0,0,0,25
596000737,3,8,2,1,0,0,0,18
596002047,2,5,1,1,0,0,0,16
596007028,1,2,0,0,0,0,0,15
596005623,4,13,3,1,0,0,0,26
596017361,3,11,2,1,0,0,0,57
596023227,5,9,4,1,0,0,0,16
596034289,1,0,0,0,0,0,0,22
596027026,1,0,0,0,0,0,0,18
596051475,2,3,1,1,1,0,0,24
596040852,17,16,16,1,1,5,7,1382
596048118,2,5,1,1,0,0,0,15
596052514,3,4,1,1,0,22,16,137
596055496,2,5,1,1,0,0,0,23
596062732,4,13,3,1,0,0,0,27
596058579,2,5,1,1,1,0,0,24
596074609,9,5,5,1,1,1,1,1124
596076284,1,2,0,0,0,0,0,14
596085305,4,3,3,1,0,0,0,4
596082056,1,0,0,0,0,0,0,32
596085568,1,2,0,0,0,0,0,18
596128081,1,0,0,0,0,0,0,4
596129360,1,2,0,0,0,0,0,16
596113716,6,13,5,1,0,0,0,750
596130249,1,0,0,0,0,1,0,17
596134606,1,0,0,0,0,0,0,20
596139228,1,3,0,0,0,0,0,40
596132869,4,3,2,1,0,0,0,98
596148761,1,2,0,0,0,0,0,16
596144173,1,2,0,0,0,0,0,16
596156899,3,2,2,1,0,0,0,41
596141188,4,16,12,1,1,0,0,163
596158674,1,2,0,0,0,0,0,14
596170876,1,0,0,0,0,0,0,16
596166600,8,0,0,0,0,0,0,49
596202513,4,2,2,1,0,0,0,7
596171131,1,1,0,0,0,1,0,36
596204184,1,0,0,0,0,1,0,8
596208741,1,2,0,0,0,0,0,14
596212808,6,5,5,1,0,0,1,13
596214224,1,0,0,0,0,0,0,16
596233785,3,0,0,0,0,0,0,228
596235436,1,2,0,0,0,0,0,16
596243560,1,1,0,0,0,0,0,5
596267547,1,2,0,0,0,0,0,16
596273546,2,2,1,1,1,1,0,92
596235805,13,0,0,0,0,1,1,40
596282614,1,2,0,0,0,0,0,14
596275989,4,3,3,1,0,0,0,14
596291541,4,3,2,1,0,0,0,26
596277598,1,0,0,0,0,0,0,28
596310737,1,0,0,0,0,14,3,264
596313852,2,7,0,0,0,0,0,105
596309696,6,11,9,1,1,0,0,330
596305566,6,5,5,1,1,0,0,366
596345499,1,3,0,0,0,0,0,6
596322005,1,0,0,0,0,0,1,19
596320358,1,0,0,0,0,0,0,21
596314145,8,9,9,1,1,0,0,805
596364679,1,0,0,0,0,0,0,18
596355170,1,1,1,1,0,0,0,16
596380225,1,0,0,0,0,0,0,12
596371363,2,10,1,1,0,1,0,28
596417392,1,0,0,0,0,0,0,12
596404222,1,0,0,0,0,0,0,69
596455856,1,0,0,0,0,2,1,9
596380894,84,162,153,1,1,0,0,492
596484725,1,0,0,0,0,0,0,13
596489277,4,1,1,1,1,1,0,55
596491140,1,0,0,0,0,0,0,7
596527709,1,2,0,0,0,0,0,14
596536613,3,3,2,1,1,0,0,80
596519344,2,1,1,1,1,0,0,50
596541698,1,0,0,0,0,0,0,18
596549352,1,2,0,0,0,0,0,14
596549666,2,0,0,0,0,4,3,75
596550058,2,0,0,0,0,9,0,59
596568314,1,0,0,0,0,0,0,8
596575784,13,6,6,1,1,0,0,298
596569083,1,0,0,0,0,2,0,320
596591541,1,0,0,0,0,0,0,26
596605066,7,5,3,1,0,0,0,16
596613478,13,21,21,1,1,8,1,745
596615616,1,2,0,0,0,0,0,29
596616986,1,0,0,0,0,0,0,20
596616224,1,0,0,0,0,0,0,5
596630859,1,0,0,0,0,8,3,529
596632161,1,2,0,0,0,0,0,16
596635890,1,0,0,0,0,0,1,37
596635559,3,11,2,1,0,1,0,68
596636125,3,2,2,1,1,0,0,33
596644193,2,1,0,0,0,0,0,10
596702542,2,1,1,1,0,0,2,58
596713578,3,1,1,1,0,0,0,15
596751220,1,0,0,0,0,0,0,6
596718566,3,4,2,1,0,0,0,48
596753816,2,0,0,0,0,0,0,8
596755731,1,2,0,0,0,0,0,14
596767868,1,2,0,0,0,0,0,14
596770761,1,0,0,0,0,1,0,11
596780203,10,0,0,0,0,3,0,395
596761049,1,0,0,0,0,0,0,18924
596786554,12,11,0,0,0,2,1,23
596792083,2,0,0,0,0,0,0,3
596789818,1,1,0,0,0,0,0,6
596793283,1,0,0,0,0,0,0,3
596795527,1,0,0,0,0,0,0,64
596802109,12,7,7,1,0,0,0,305
596807864,3,19,0,0,0,0,1,22
596809352,2,1,1,1,1,0,0,22
596809398,4,13,13,1,0,0,0,66
596809425,1,0,0,0,0,0,0,378
596815104,2,1,1,1,0,0,0,27
596830424,13,20,19,1,1,0,0,509
596835213,1,2,0,0,0,0,0,14
596845403,2,2,1,1,0,0,0,131
596880806,2,1,0,0,0,0,0,267
596908007,1,0,0,0,0,0,0,110
596912921,1,0,0,0,0,0,0,4
596921298,1,1,0,0,0,0,0,12
596937676,2,2,0,0,0,14,5,63
596935902,1,0,0,0,0,0,1,161
596921975,11,16,16,1,0,83,11,153
596946062,1,0,0,0,0,0,0,2
596949842,1,0,0,0,0,0,0,5
596952434,1,0,0,0,0,0,0,371
596955884,4,10,4,1,0,0,0,231
596960043,14,50,36,1,1,0,0,1214
596961340,30,67,64,1,1,0,0,371
596970751,1,0,0,0,0,0,0,120
596976888,5,4,4,1,0,1,0,25
596996585,1,0,0,0,0,5,3,807
596999164,3,2,2,1,0,0,0,19
597001502,2,0,0,0,0,0,0,19
597001728,2,0,0,0,0,1,0,14
597008557,1,0,0,0,0,0,0,16
597045110,1,0,0,0,0,1,0,17
597076703,10,0,0,0,0,0,0,37
597106647,1,2,0,0,0,0,0,16
597103713,1,0,0,0,0,0,0,6
597119702,1,2,0,0,0,0,0,14
597127643,1,2,0,0,0,0,0,16
597129257,1,0,0,0,0,0,0,19
597129533,1,0,0,0,0,0,3,102
597136154,1,0,0,0,0,0,0,21
597154364,2,1,0,0,0,0,0,16
597119752,4,8,4,1,0,0,4,57010
597167365,1,2,0,0,0,0,0,6
597174984,1,0,0,0,0,0,0,9
597178757,1,2,0,0,0,1,1,10
597181182,1,0,0,0,0,0,0,81
597184205,1,2,0,0,0,0,0,14
597199402,2,1,0,0,0,0,0,23
597208767,1,0,0,0,0,0,0,15
597218207,2,1,0,0,0,0,0,22
597232798,1,0,0,0,0,1,0,59
597238372,2,0,0,0,0,0,0,4
597233697,6,4,4,1,1,1,0,26
597239820,1,0,0,0,0,2,0,58
597243380,1,0,0,0,0,2,0,40
597249875,3,4,2,1,1,0,0,151
597290369,23,7,2,1,0,1,8,20
597283282,1,0,0,0,0,0,0,18929
597296381,5,4,4,1,1,0,0,26
596725083,11,5,5,1,0,0,0,54887
597320196,2,0,0,0,0,0,0,1423
597262334,1,3,0,0,0,1,1,30008
597348583,2,1,1,1,0,0,0,7
597349193,1,0,0,0,0,0,0,70
597349524,1,0,0,0,0,1,0,7
597390691,2,1,1,1,1,0,0,11
597374794,2,4,0,0,0,0,0,674
597405901,1,0,0,0,0,0,0,25
597412807,2,1,1,1,0,0,0,5
597413145,2,0,0,0,0,0,0,3
597424555,17,14,0,0,0,1,1,1444
597426997,1,0,0,0,0,0,0,7
597438546,2,1,1,1,1,0,0,17
597442138,2,18,1,1,1,0,0,98
597442653,3,2,0,0,0,1,0,90
597448533,1,0,0,0,0,0,0,9
597454352,2,1,1,1,0,0,0,15
597455412,2,0,0,0,0,0,0,23
597454872,2,1,1,1,0,0,0,25
597469864,1,0,0,0,0,0,0,13
597475278,3,0,0,0,0,0,0,16
597479415,1,0,0,0,0,0,0,4
597488232,1,0,0,0,0,0,0,6
597493328,3,2,1,1,0,24,10,93
597494277,8,6,4,1,1,0,0,8
597500220,1,0,0,0,0,0,0,9
597504963,1,0,0,0,0,4,3,47
597516890,1,0,0,0,0,0,0,21
597522318,2,1,1,1,0,0,0,21
597553891,3,0,0,0,0,0,0,5
597523530,2,1,1,1,0,0,0,22
597566442,4,2,0,0,0,2,0,53
597570145,1,0,0,0,0,0,0,24
597584779,1,0,0,0,0,0,0,15
597617125,3,9,2,1,1,0,0,44
597586317,1,0,0,0,0,0,0,5
597607638,2,5,1,1,0,1,1,2152
597646800,1,2,0,0,0,0,0,14
597648895,1,7,0,0,0,0,0,20
597671590,1,0,0,0,0,1,0,48
597679199,1,0,0,0,0,0,0,4
597694016,3,2,2,1,1,0,0,8
597695739,8,5,5,1,0,0,0,2091
597702229,2,1,0,0,0,0,0,22
597703790,1,0,0,0,0,0,0,234
597695992,1,0,0,0,0,0,0,372
597700471,1,0,0,0,0,3,0,54
597725152,2,1,0,0,0,0,0,16
597712949,1,0,0,0,0,0,0,31
597722879,1,2,0,0,0,0,0,16
597705807,4,2,2,1,0,0,0,30
597801452,1,2,0,0,0,0,0,14
597803127,1,0,0,0,0,0,0,5
597784217,2,0,0,0,0,0,0,12
597864903,1,0,0,0,0,0,0,12
597837105,1,0,0,0,0,0,1,20
597869488,2,1,0,0,0,0,0,20
597886258,1,2,0,0,0,0,0,14
597894946,2,1,1,1,0,0,0,3
597876023,1,2,0,0,0,0,0,17
597979171,5,7,6,1,0,0,0,14
597909042,2,1,0,0,0,0,0,12
597960128,1,0,0,0,0,0,1,15
597979384,1,0,0,0,0,0,0,9
598013928,1,0,0,0,0,7,0,171
597996907,20,13,8,1,1,0,0,1773
598026110,2,1,1,1,0,0,0,18
598038312,1,0,0,0,0,0,0,7
598067864,1,0,0,0,0,0,0,23
598074755,2,1,1,1,1,1,0,35
598084155,2,7,4,1,1,0,0,17
598118192,1,0,0,0,0,8,2,96
598108869,8,7,7,1,1,5,2,429
598143724,84,0,0,0,0,0,5,276
598153756,1,0,0,0,0,0,0,11
598155304,1,0,0,0,0,0,2,17
598158006,3,2,2,1,0,8,0,277
598165821,1,0,0,0,0,1,0,8
598160232,6,6,2,1,0,5,0,116
598199939,9,4,3,1,1,0,0,52
598202913,2,1,1,1,0,0,0,25
598226579,1,2,0,0,0,0,0,17
598206579,1,1,0,0,0,0,0,13
598226921,1,0,0,0,0,0,0,8
598230157,1,0,0,0,0,0,0,4
598235292,1,0,0,0,0,0,0,85
598251680,1,0,0,0,0,0,0,6
598254114,1,0,0,0,0,0,0,12
598254402,5,3,3,1,0,11,2,195
598254728,3,0,0,0,0,0,0,16
598267168,1,0,0,0,0,0,0,4
598273395,1,2,0,0,0,0,0,16
598273827,6,0,0,0,0,0,0,42
598284140,1,2,0,0,0,0,0,16
598278340,3,3,2,1,0,1,5,318
598288094,1,2,0,0,0,0,0,14
598250450,11,6,6,1,0,1,2,31704
598289830,1,0,0,0,0,0,0,6
598298704,32,14,14,1,0,1,2,82
598301623,18,21,14,1,1,8,2,34
598312883,9,4,2,1,1,0,0,91
598327983,2,0,0,0,0,2,0,4
598320892,2,1,1,1,0,0,0,23
598339978,1,2,0,0,0,0,0,15
598341171,3,2,2,1,0,0,0,79
598376699,2,1,1,1,0,0,0,22
598359702,1,0,0,0,0,0,2,615
598350302,1,0,0,0,0,0,0,2
598387407,3,1,0,0,0,0,0,7
598402031,2,1,0,0,0,1,0,22
598395385,1,0,0,0,0,0,0,371
598431696,1,0,0,0,0,0,0,15
598437244,1,0,0,0,0,0,0,12
598447998,2,11,1,1,0,0,0,67
598402303,1,0,0,0,0,0,0,375
598470026,1,0,0,0,0,0,0,6
598467326,1,0,0,0,0,3,0,78
598469155,4,1,1,1,0,2,0,18
598480861,11,15,11,1,1,0,0,61
598513229,1,2,0,0,0,1,0,7
598507315,1,0,0,0,0,1,1,65
598515539,1,0,0,0,0,1,0,10
598513368,5,6,4,1,0,0,0,34
598535227,1,0,0,0,0,1,0,49
598531555,4,4,2,1,1,0,0,47
598540367,6,6,6,1,0,0,0,5
598544341,3,3,2,1,1,0,0,66
598593502,1,0,0,0,0,0,0,7
598554836,5,6,4,1,0,0,0,35
598572022,1,0,0,0,0,0,1,5
598573640,16,13,13,1,0,2,1,77
598606811,1,0,0,0,0,0,1,8
598617318,1,0,0,0,0,0,0,5
598594982,1,0,0,0,0,0,0,15
598618485,1,0,0,0,0,0,0,16
598622132,1,0,0,0,0,0,0,3
598643976,1,0,0,0,0,0,0,10
598646615,1,0,0,0,0,0,0,6
598628029,4,0,0,0,0,0,0,282
598649388,4,0,0,0,0,0,0,74
598655962,1,0,0,0,0,0,0,27
598660825,1,0,0,0,0,0,0,4
598664201,1,0,0,0,0,0,0,8
598682106,1,0,0,0,0,0,0,8
598664243,3,2,2,1,0,0,0,79
598686845,2,0,0,0,0,0,0,304
598713559,9,1,0,0,0,1,1,59
598717402,3,3,2,1,0,1,0,28
598744915,1,0,0,0,0,0,0,17
598713831,9,2,2,1,1,0,0,64
598800957,2,1,0,0,0,1,0,21
598817516,1,2,0,0,0,0,0,14
598756593,6,0,0,0,0,0,0,215
598818593,1,0,0,0,0,0,0,12
598833406,1,0,0,0,0,0,0,3
598840384,3,2,1,1,1,1,0,45
598823582,104,22,22,1,1,0,0,7717
598817848,2,0,0,0,0,0,1,5873
598881742,1,0,0,0,0,0,0,18
598851468,11,10,10,1,0,0,1,35
598886379,1,0,0,0,0,0,0,7
598901209,1,0,0,0,0,0,0,27
598916541,1,2,0,0,0,0,0,15
598910047,5,0,0,0,0,0,0,1050
598952770,22,15,3,1,0,0,0,2486
598961513,1,0,0,0,0,0,0,3
598963401,1,0,0,0,0,0,0,2
598958669,22,15,3,1,0,0,0,2488
598966990,1,2,0,0,0,0,0,16
598972351,1,0,0,0,0,0,0,6
598972947,1,0,0,0,0,0,0,7
598973282,2,1,1,1,0,0,0,7
598973774,1,0,0,0,0,0,0,6
598975977,1,0,0,0,0,0,0,4
598976111,1,2,0,0,0,0,0,14
598977450,1,0,0,0,0,0,0,2
599024259,1,0,0,0,0,0,0,12
599021703,3,2,2,1,1,0,0,93
599039939,2,3,1,1,1,0,0,22
599050526,1,0,0,0,0,0,1,5
599050445,2,3,1,1,1,0,0,67
599059460,2,1,0,0,0,0,3,52
599071452,2,1,0,0,0,0,3,56
599079822,1,2,0,0,0,0,0,19162
599071830,4,9,5,1,0,1,0,32
599075125,7,6,6,1,0,0,0,16
599089221,2,1,1,1,1,0,0,9
599089659,10,6,6,1,1,0,0,466
599088488,6,0,0,0,0,4,1,173
599092440,1,5,0,0,0,0,0,2034
599095233,3,2,2,1,0,0,0,61
599122110,3,1,0,0,0,1,1,50
599123883,1,0,0,0,0,0,0,2
599098306,3,9,9,1,0,4,6,1139
599154234,1,0,0,0,0,0,0,8
599140385,7,6,6,1,0,0,0,35
599156548,1,0,0,0,0,0,0,9
599159584,1,1,0,0,0,1,0,13
599160019,1,2,0,0,0,0,0,17
599171652,2,2,1,1,1,0,0,27
599176146,1,0,0,0,0,0,0,69
599179800,1,2,0,0,0,0,0,15
599181828,1,2,0,0,0,0,0,14
599186972,2,1,1,1,0,0,0,31
599190768,1,0,0,0,0,0,0,17
599223499,2,3,0,0,0,1,0,206
599256690,1,0,0,0,0,0,0,27
599208748,1,0,0,0,0,0,0,1617
599232022,5,17,7,1,1,4,1,995
599257713,1,2,0,0,0,0,0,22
599276111,1,0,0,0,0,0,0,7
599269906,6,4,4,1,0,45,8,45
599279046,1,0,0,0,0,0,0,7
599281121,1,0,0,0,0,0,0,8
599282125,1,0,0,0,0,0,0,25
599279331,2,5,3,1,1,46,13,140
599280414,2,36,1,1,1,243,117,3381
599286775,1,0,0,0,0,0,0,7
599291918,1,0,0,0,0,0,0,15
599294105,1,0,0,0,0,0,0,7
599302246,2,1,1,1,0,0,0,17
599306758,1,0,0,0,0,0,0,71
599305256,1,2,0,0,0,0,0,14
599310606,1,2,0,0,0,0,0,16
599312483,1,2,0,0,0,0,0,14
599312143,1,2,0,0,0,0,0,15
599311386,1,2,0,0,0,0,0,16
599315260,5,4,4,1,1,20,3,931
599334031,2,0,0,0,0,0,0,7
599322411,1,0,0,0,0,0,0,40
599417818,2,0,0,0,0,0,0,12
599383259,1,4,0,0,0,0,0,468
599451409,2,1,0,0,0,0,1,30
599454967,3,1,1,1,0,0,0,3
599449932,1,0,0,0,0,0,0,8
599455034,2,14,0,0,0,0,2,73
599478539,3,3,2,1,0,0,0,5
599481860,1,0,0,0,0,0,0,67
599478560,9,4,2,1,1,0,0,36
599476827,1,0,0,0,0,0,0,638
599500761,1,0,0,0,0,0,0,11
599544983,1,0,0,0,0,1,0,115
599547945,1,0,0,0,0,1,0,19
599557163,2,8,0,0,0,0,2,48
599579740,6,6,6,1,0,0,0,15
599557951,1,0,0,0,0,0,0,31995
599582578,5,0,0,0,0,2,1,3028
599561074,2,0,0,0,0,0,2,3127
599583646,2,0,0,0,0,1,0,379
599584909,4,4,3,1,1,0,0,12
599590397,2,4,1,1,1,22,13,72
599594145,5,15,0,0,0,25,28,169
599602903,1,0,0,0,0,0,0,12
599603540,3,8,2,1,1,0,0,60
599609374,1,2,0,0,0,0,0,7
599628159,38,43,43,1,1,0,0,125
599639490,11,7,6,1,1,0,0,33
599651030,4,2,2,1,1,0,0,115
599668246,1,0,0,0,0,0,0,196
599670730,1,2,0,0,0,0,0,11
599673344,3,5,1,1,0,0,1,32
599695062,14,4,0,0,0,2,1,76
599688552,8,6,2,1,1,6,7,847
599685376,1,0,0,0,0,173,56,16644
599701155,1,0,0,0,0,0,0,15
599717708,1,0,0,0,0,0,0,16
599697354,13,50,19,1,1,0,0,2299
599720488,1,0,0,0,0,0,0,32
599787966,3,2,1,1,0,0,0,56
599768475,16,34,34,1,1,0,0,671
599792991,4,0,0,0,0,0,0,52
599780496,1,0,0,0,0,0,0,9
599846436,1,0,0,0,0,0,0,92
599859477,1,0,0,0,0,0,0,17
599917319,2,1,1,1,1,0,0,59
599886537,4,0,0,0,0,1,0,1092
599919953,1,0,0,0,0,0,0,9
599920891,1,0,0,0,0,0,0,11
599922113,1,0,0,0,0,0,0,8
599922155,1,0,0,0,0,0,0,7
599924687,1,0,0,0,0,0,0,6
599922503,1,0,0,0,0,0,0,6
599930619,1,0,0,0,0,0,0,3
599927654,1,7,0,0,0,1,0,221
599934204,1,6,0,0,0,1,0,68
599942475,2,0,0,0,0,0,0,18
599953664,1,2,0,0,0,0,0,403
599954257,2,3,1,1,0,1,0,72
599962751,3,2,2,1,1,0,0,29
599979113,1,0,0,0,0,0,0,39
600026372,2,0,0,0,0,0,2,20
600029195,3,2,2,1,0,0,0,30
600037580,1,0,0,0,0,0,0,25
600038336,2,1,0,0,0,0,0,16
600039430,5,11,2,1,1,16,9,120
600040240,81,150,146,1,1,25,17,497
600047282,7,9,2,1,1,3,0,117
600050838,4,1,1,1,0,0,0,5
600051632,9,8,8,1,0,0,0,82
600067190,1,1,0,0,0,0,0,33
600061993,2,7,1,1,1,3,0,108
600083460,8,7,7,1,1,0,0,15
600088105,7,3,3,1,1,0,0,2922
600089299,9,9,8,1,0,0,0,70
600093961,6,2,0,0,0,3,0,504
600109612,1,0,0,0,0,1,1,61
600141884,2,1,1,1,0,1,0,17
600168176,1,1,1,1,0,0,0,11
600194181,2,2,1,1,0,0,0,14
600200419,12,15,0,0,0,0,0,124
600208462,1,2,0,0,0,0,0,33
600208803,12,15,0,0,0,0,0,123
600216947,5,4,4,1,1,0,0,12
600212392,24,38,14,1,0,0,0,793
600214171,5,0,0,0,0,0,0,992
600220467,5,0,0,0,0,0,0,992
600228760,5,5,4,1,1,0,0,32
600237884,9,6,3,1,1,0,0,29
600246424,1,0,0,0,0,0,1,46
600251233,2,1,1,1,0,0,0,13
600258675,1,0,0,0,0,0,0,9
600289220,2,7,2,1,1,0,0,15
600274485,1,2,0,0,0,0,0,179
600354203,1,0,0,0,0,0,1,3
600366756,1,0,0,0,0,0,0,21
600360103,2,1,0,0,0,0,0,18
600289783,3,5,5,1,0,4,0,2331
600386776,5,3,3,1,1,0,0,71
600420282,3,2,1,1,1,12,2,47
600400571,7,7,2,1,1,2,17,16510
600430146,2,1,1,1,0,0,0,7
600430866,1,0,0,0,0,0,0,11
600465379,6,4,4,1,0,0,0,41
600465445,6,4,4,1,0,0,0,107
600465431,7,4,4,1,0,0,1,78
600502629,1,4,0,0,0,1,0,50
600501500,25,0,0,0,0,14,3,2235
600564185,1,0,0,0,0,2,2,75
600568782,3,0,0,0,0,0,0,5
600589191,1,0,0,0,0,0,0,62
600589951,2,1,1,1,1,0,0,8
600601367,2,1,1,1,0,0,0,131
600601695,8,10,7,1,0,0,0,177
600636371,1,0,0,0,0,0,0,3
600622748,2,1,0,0,0,0,0,4
600720074,6,0,0,0,0,0,0,1019
600732245,2,0,0,0,0,0,0,9
600730729,6,5,5,1,0,1,0,20
600726721,1,0,0,0,0,1,1,283
600733211,4,11,4,1,1,0,0,239
600775468,1,1,0,0,0,1,0,21
600778823,3,4,1,1,0,0,0,9
600778580,7,4,4,1,0,0,0,89
600778602,6,4,4,1,0,0,0,97
600818056,1,0,0,0,0,0,0,2
600820441,1,0,0,0,0,0,0,12
600819576,1,2,0,0,0,0,0,18
600835665,2,1,1,1,0,0,0,9
600864996,1,0,0,0,0,0,0,3
600876520,1,0,0,0,0,0,0,12
600885568,6,5,5,1,1,0,0,21
600857644,14,12,12,1,1,0,0,56
600954597,1,0,0,0,0,0,0,17
600939155,1,0,0,0,0,0,0,377
600912987,1,0,0,0,0,0,0,371
600886816,1,0,0,0,0,0,0,574
600961154,1,0,0,0,0,0,0,9
601068149,6,7,5,1,1,0,3,76
601042375,8,7,7,1,1,0,0,9159
601126887,1,0,0,0,0,0,0,5
601074324,3,2,0,0,0,0,0,1121
601078135,9,33,9,1,0,1,6,905
601133025,1,0,0,0,0,0,0,777
601134971,1,1,0,0,0,0,0,11
601139867,2,0,0,0,0,0,0,25
601140298,1,2,0,0,0,0,1,670
601148792,22,42,42,1,1,0,0,1414
601230386,1,0,0,0,0,0,0,25
601234588,4,4,3,1,0,0,0,86
601244729,5,4,0,0,0,0,0,21
601248378,13,20,19,1,1,0,0,509
601298736,1,0,0,0,0,0,0,12
601288310,1,0,0,0,0,0,0,7
601303674,2,3,1,1,1,0,0,6
601310842,2,1,1,1,0,1,1,99
601351359,2,2,2,1,0,0,0,8
601322044,2,1,1,1,0,0,0,18
601327690,2,1,1,1,0,0,0,16
601358546,2,0,0,0,0,0,0,12
601392774,1,2,0,0,0,0,0,88
601399797,2,1,0,0,0,0,0,147
601364391,10,12,8,1,1,0,0,370
601446265,1,0,0,0,0,0,0,20
601452327,1,0,0,0,0,0,0,12
601455698,1,0,0,0,0,0,0,50
601518680,3,3,2,1,1,0,0,61
601529095,1,0,0,0,0,0,0,4
601529668,1,0,0,0,0,0,0,15
601576126,4,4,4,1,0,1,0,16
601575755,21,27,19,1,0,1,0,246
601577568,6,4,4,1,0,0,0,42
601590405,1,0,0,0,0,0,0,367
601602641,1,0,0,0,0,0,0,19
601584741,5,0,0,0,0,0,0,617
601629052,1,0,0,0,0,1,0,19
601636098,1,0,0,0,0,0,0,15
601615419,25,0,0,0,0,0,0,36
601679330,5,7,6,1,0,0,0,47
601690651,1,0,0,0,0,0,0,30
601658822,9,0,0,0,0,0,0,45
601677434,19,114,113,1,1,0,0,769
601691836,1,1,0,0,0,0,0,28
601709144,1,0,0,0,0,0,3,18
601738900,4,3,3,1,1,1,0,14
601763087,1,2,0,0,0,0,0,21
601782970,3,2,2,1,1,0,0,118
601791182,1,0,0,0,0,0,0,12
601797767,4,9,3,1,0,1,0,373
601792080,8,13,6,1,1,2,0,46
601801373,1,1,0,0,0,7,3,991
601780494,1,0,0,0,0,0,0,12971
601814033,1,0,0,0,0,0,0,57
601818677,4,4,4,1,1,3,3,194
601848487,1,0,0,0,0,0,0,8
601897078,1,0,0,0,0,0,0,2
601907798,2,1,1,1,0,0,0,46
601904787,4,3,3,1,1,0,0,15
601899416,1,0,0,0,0,4,0,468
601919566,1,0,0,0,0,0,0,2
601933413,2,0,0,0,0,0,0,10
601933888,2,1,0,0,0,0,0,13
601934293,2,1,0,0,0,0,0,15
601965837,1,0,0,0,0,0,0,8
601940578,3,0,0,0,0,0,0,213
602004061,2,1,1,1,0,0,0,10
601984095,1,0,0,0,0,0,0,24
602014167,2,0,0,0,0,0,0,16
602012121,4,3,3,1,0,0,0,121
602004088,36,47,44,1,1,0,0,499
602025943,6,14,5,1,0,0,1,783
602063696,1,0,0,0,0,0,0,12
602052746,27,36,36,1,1,0,0,245
602082446,6,4,4,1,1,0,0,17
602167647,1,1,0,0,0,0,0,8
602131658,5,5,4,1,0,3,0,72
602186009,1,0,0,0,0,0,0,11
602174690,5,0,0,0,0,0,0,31
602191101,4,2,2,1,0,0,0,70
602186367,1,0,0,0,0,0,0,26
602196424,5,4,4,1,0,0,1,94
602196360,7,4,4,1,0,0,0,77
602196718,6,6,6,1,0,0,2,85
602202672,5,56,47,1,0,0,0,297
602235136,2,11,1,1,0,0,0,28
602216329,1,11,0,0,0,0,0,421
602246171,1,0,0,0,0,1,0,52
602242148,2,12,1,1,0,0,0,24
602255777,1,0,0,0,0,3,0,36
602264384,1,0,0,0,0,0,0,41
602258854,2,1,1,1,0,90,18,56
602272518,74,0,0,0,0,0,0,6824
602277618,3,2,2,1,1,0,0,42
602293770,1,0,0,0,0,0,0,14
602299056,1,0,0,0,0,1,0,4
602314429,1,2,0,0,0,1,0,8
602322133,13,20,19,1,1,0,0,898
602361687,2,0,0,0,0,1,0,12
602374633,1,0,0,0,0,1,1,35
602349697,8,3,3,1,1,29,34,29390
602404599,8,3,3,1,0,2,1,17
602440077,1,0,0,0,0,0,0,9
602438339,1,0,0,0,0,0,0,23
602466190,2,1,0,0,0,0,0,17
602343905,1,4,0,0,0,0,0,47836
602481306,1,0,0,0,0,2,2,6
602509500,3,0,0,0,0,0,0,279
602519550,1,1,0,0,0,0,0,19
602514167,1,0,0,0,0,0,0,2780
602521064,3,1,1,1,0,0,0,119
602525718,1,0,0,0,0,0,0,6
602528348,2,1,0,0,0,0,0,54
602528858,2,1,1,1,1,0,0,9014
602529973,8,6,6,1,0,0,0,52
602529397,2,1,1,1,0,0,0,31
602531230,4,3,0,0,0,0,0,23
602531872,1,0,0,0,0,0,0,39
602548631,2,2,1,1,0,6,1,67
602547585,6,6,5,1,0,10,1,606
602549479,7,14,6,1,0,12,1,115
602549753,5,3,3,1,0,8,0,83
602550155,3,4,2,1,0,9,0,97
602550656,5,1,1,1,0,0,0,95
602552506,3,4,2,1,0,6,0,72
602551842,2,1,1,1,0,6,0,73
602559576,1,1,0,0,0,0,0,34
602560178,6,5,5,1,0,1,0,35
602585144,1,0,0,0,0,0,0,8
602568958,1,0,0,0,0,0,0,18
602585486,1,0,0,0,0,0,0,23
602585584,1,0,0,0,0,0,0,23
602604911,1,0,0,0,0,0,0,11
602610692,2,1,0,0,0,0,0,32
602562162,11,14,14,1,0,0,0,9209
602621388,1,0,0,0,0,0,0,7
602625202,1,0,0,0,0,0,0,15
602635130,1,0,0,0,0,0,0,12
602641341,1,0,0,0,0,0,0,378
602674911,11,31,11,1,0,10,6,398
602675276,1,0,0,0,0,0,0,64831
602682459,3,2,2,1,0,10,8,38
602689753,2,0,0,0,0,0,0,40
602692245,6,5,5,1,0,1,0,15
602703749,1,0,0,0,0,0,0,7
602727294,1,0,0,0,0,4,4,17
602763575,1,2,0,0,0,0,0,8
602743190,2,1,1,1,1,0,0,26
602728716,5,7,6,1,0,2,1,113
602791133,1,0,0,0,0,0,0,6
602791551,6,5,5,1,1,0,6,554
602815041,2,0,0,0,0,0,0,13
602841744,1,0,0,0,0,0,0,2
602855896,1,0,0,0,0,0,0,30
602856558,7,6,6,1,0,0,0,39
602816524,1,0,0,0,0,0,0,14
602907840,2,2,1,1,0,0,0,6
602883192,1,0,0,0,0,0,0,53
602911126,6,5,5,1,0,4,0,13
602870044,1,0,0,0,0,0,0,3306
